color,director_name,num_critic_for_reviews,duration,actor_1_name,gross,movie_title,genres
Color,Anthony C. Ferrante,139,97,Ian Ziering,,Sharknado ,Horror
Color,Salvador Carrasco,39,106,Elpidia Carrillo,886410,La otra conquista ,Drama|History
Color,André Øvredal,337,103,Otto Jespersen,252652,Trollhunter ,Comedy|Drama|Fantasy|Horror
Color,Robert Cary,30,101,Frances Conroy,220234,Ira & Abby ,Comedy|Romance
Color,Akiva Schaffer,265,102,Will Forte,34350553,The Watch ,Action|Comedy|Sci-Fi
Color,Adam Rapp,50,98,Zooey Deschanel,101228,Winter Passing ,Comedy|Drama
Color,Angela Robinson,50,91,Jordana Brewster,96793,D.E.B.S. ,Action|Comedy|Romance
Color,Warren P. Sonoda,9,105,Diahann Carroll,123777,The Masked Saint ,Action|Biography|Crime|Drama|Family|Fantasy
Color,Amanda Gusack,15,98,Alice Krige,,The Betrayed ,Crime|Drama|Mystery|Thriller
Color,Avi Nesher,5,104,Fisher Stevens,,Taxman ,Action|Comedy|Crime|Thriller
Color,,1,45,James Nesbitt,,The Secret ,Drama|Thriller
Color,Charles Adelman,4,96,Teri Polo,,2:13 ,Horror|Thriller
Color,Jay Oliva,44,148,Michael Emerson,,"Batman: The Dark Knight Returns, Part 2 ",Action|Animation|Crime|Sci-Fi|Thriller
Color,Charles Ferguson,6,100,Jane Goodall,29233,Time to Choose ,Documentary
Color,Uwe Boll,17,86,Bashar Rahal,,In the Name of the King: The Last Job ,Action|Adventure|Fantasy|Thriller
Color,Mark Young,7,92,Alexa PenaVega,,Wicked Blood ,Action|Crime|Drama|Thriller
Color,Daniel Petrie Jr.,9,88,Chris Brochu,,Dawn Patrol ,Drama|Thriller
Color,Antonio Simoncini,3,90,Ray Winstone,,Lords of London ,Crime|Mystery|Thriller
Color,Mel Brooks,55,94,Madeline Kahn,,High Anxiety ,Comedy
Color,Luc Jacquet,169,80,Morgan Freeman,77413017,March of the Penguins ,Documentary
Color,J.C. Chandor,290,107,Kevin Spacey,5354039,Margin Call ,Biography|Drama|Thriller
Color,Eldar Rapaport,10,99,Murray Bartlett,,August ,Drama|Romance
Color,Clark Gregg,159,92,Anjelica Huston,2926565,Choke ,Comedy|Drama
Color,Damien Chazelle,535,107,J.K. Simmons,13092000,Whiplash ,Drama|Music
Color,Fernando Meirelles,214,135,Alice Braga,7563397,City of God ,Crime|Drama
Color,Justin Kerrigan,47,99,Danny Dyer,104257,Human Traffic ,Comedy|Music
Color,Nathan Frankowski,17,102,Corbin Bleu,,Day One ,Biography|Drama|Music
Color,Karen Moncrieff,85,93,James Franco,17311,The Dead Girl ,Crime|Drama|Mystery
Color,Thomas Vinterberg,349,115,Thomas Bo Larsen,610968,The Hunt ,Drama
Color,Bob Clark,109,94,Zack Ward,,A Christmas Story ,Comedy|Family
Color,Alejandro Monteverde,60,91,Armando Riesco,8108247,Bella ,Drama|Romance
Color,Mark L. Lester,101,98,Roddy McDowall,,Class of 1984 ,Action|Crime|Drama|Thriller
Color,Jennifer Finnigan,1,97,Geoff Stults,,The Opposite Sex ,Comedy
Color,Eric Styles,16,92,Samantha Morton,7680,Dreaming of Joseph Lees ,Drama|Romance
Color,Laurent Cantet,212,128,François Bégaudeau,3766595,The Class ,Drama
Color,Roman Polanski,215,136,John Cassavetes,,Rosemary's Baby ,Drama|Horror
Black and White,John Ford,107,113,Lee Marvin,,The Man Who Shot Liberty Valance ,Drama|Western
Color,Max Mayer,122,99,Peter Gallagher,2277396,Adam ,Drama|Romance
Color,Joshua Marston,155,101,Catalina Sandino Moreno,6517198,Maria Full of Grace ,Crime|Drama
Color,Mike Mills,261,105,Goran Visnjic,5776314,Beginners ,Comedy|Drama|Romance
Color,John Gulager,130,95,Krista Allen,,Feast ,Action|Comedy|Horror|Thriller
Color,John Landis,94,109,John Belushi,141600000,Animal House ,Comedy
Color,Guy Hamilton,164,110,Honor Blackman,51100000,Goldfinger ,Action|Adventure|Thriller
Color,Brandon Cronenberg,188,108,Sarah Gadon,,Antiviral ,Horror|Sci-Fi|Thriller
Color,Frank Capra,206,118,Donna Reed,,It's a Wonderful Life ,Drama|Family|Fantasy|Romance
Color,Danny Boyle,134,94,Kelly Macdonald,16501785,Trainspotting ,Drama
Color,Spike Lee,53,115,Bernie Mac,38168022,The Original Kings of Comedy ,Comedy|Documentary
Color,Tod Williams,264,98,Sprague Grayden,84749884,Paranormal Activity 2 ,Horror
Color,Kirk Jones,94,91,James Nesbitt,24788807,Waking Ned Devine ,Comedy
Black and White,Michael Moore,215,120,Michael Moore,21244913,Bowling for Columbine ,Crime|Documentary|Drama
Color,Yimou Zhang,85,109,Li Gong,377420,Coming Home ,Drama
Color,Jack Sholder,138,87,Clu Gulager,30000000,A Nightmare on Elm Street 2: Freddy's Revenge ,Fantasy|Horror
Color,James Ivory,55,117,Julian Sands,20966644,A Room with a View ,Drama|Romance
Color,James DeMonaco,361,85,Rhys Wakefield,64423650,The Purge ,Horror|Sci-Fi|Thriller
Color,Scott Derrickson,411,110,Danielle Kotch,48056940,Sinister ,Horror|Mystery
Color,David Raynr,24,113,Nancy O'Dell,19184015,Martin Lawrence Live: Runteldat ,Biography|Comedy|Documentary
Color,Richard Brooks,70,108,Burl Ives,,Cat on a Hot Tin Roof ,Drama|Romance
Color,Ted Post,78,95,Linda Harrison,,Beneath the Planet of the Apes ,Action|Adventure|Sci-Fi
Color,Charles Martin Smith,35,98,Kevin Zegers,24629916,Air Bud ,Comedy|Drama|Family|Sport
Color,Kunihiko Yuyama,39,93,Veronica Taylor,,Pokémon 3: The Movie ,Action|Adventure|Animation|Family|Fantasy|Sci-Fi
Color,Tom McLoughlin,158,86,Tony Goldwyn,19472057,Jason Lives: Friday the 13th Part VI ,Horror|Thriller
Color,David Lean,122,161,William Holden,27200000,The Bridge on the River Kwai ,Adventure|Drama|War
Color,Patrick Read Johnson,16,100,Ariana Richards,15369573,Spaced Invaders ,Adventure|Comedy|Sci-Fi
Color,Alfred Hitchcock,67,120,Ed Lauter,,Family Plot ,Comedy|Thriller
Black and White,Billy Wilder,183,125,Fred MacMurray,,The Apartment ,Comedy|Drama|Romance
Color,Adam Marcus,112,91,Kane Hodder,15935068,Jason Goes to Hell: The Final Friday ,Fantasy|Horror|Thriller
Color,Alfred Hitchcock,64,128,Tamara Toumanova,,Torn Curtain ,Thriller
Color,Michel Gondry,114,100,Common,11694528,Dave Chappelle's Block Party ,Comedy|Documentary|Music
Color,John Maclean,246,84,Michael Fassbender,229094,Slow West ,Western
Color,Michael Schultz,7,97,Blair Underwood,,Krush Groove ,Comedy|Drama|Music
Color,Benny Boom,49,84,Omari Hardwick,10017041,Next Day Air ,Action|Comedy|Crime
Color,Richard Brooks,42,146,Shirley Jones,,Elmer Gantry ,Drama
Black and White,Stanley Kramer,73,186,Maximilian Schell,,Judgment at Nuremberg ,Drama|War
Color,David Raynr,16,94,Donald Faison,9016377,Trippin' ,Comedy
Color,,38,11,Matthew Senreich,,Robot Chicken ,Animation|Comedy
Black and White,Howard Hawks,91,126,Montgomery Clift,,Red River ,Action|Adventure|Romance|Western
Color,Nnegest Likké,37,99,Mo'Nique,7059537,Phat Girlz ,Comedy
Color,Richard Linklater,405,109,Seamus Davey-Fitzpatrick,8114507,Before Midnight ,Drama|Romance
Color,Christopher Leitch,29,95,John Astin,7888703,Teen Wolf Too ,Comedy|Fantasy
Color,Don Coscarelli,81,97,Angus Scrimm,7282851,Phantasm II ,Action|Fantasy|Horror|Sci-Fi|Thriller
Color,Michael Schultz,17,94,Loretta Devine,6879730,Woman Thou Art Loosed ,Drama
Color,Patricia Cardoso,75,90,America Ferrera,5844929,Real Women Have Curves ,Comedy|Drama
Color,,,197,Rachel Griffiths,,Deadline Gallipoli ,Drama|War
Color,Deepa Mehta,91,117,John Abraham,3222857,Water ,Drama|Romance
Color,Damien O'Donnell,82,96,Archie Panjabi,4170647,East Is East ,Comedy|Drama
Color,Peter M. Cohen,48,82,Callie Thorne,4142507,Whipped ,Comedy|Romance
Color,Mira Nair,33,109,Indira Varma,4109095,Kama Sutra: A Tale of Love ,Crime|Drama|History|Romance
Color,Nicole Holofcener,133,90,Oliver Platt,4033268,Please Give ,Comedy|Drama
Color,Mel Stuart,104,89,Peter Ostrum,,Willy Wonka & the Chocolate Factory ,Family|Fantasy|Musical
Color,Anthony Hickox,22,98,Julian Sands,3902679,Warlock: The Armageddon ,Fantasy|Horror
Color,Tom Schulman,30,95,Kristy Swanson,3559990,8 Heads in a Duffel Bag ,Comedy|Crime
Color,Terrence Malick,112,94,Sam Shepard,,Days of Heaven ,Drama|Romance
Color,Jill Sprecher,79,104,Matthew McConaughey,3287435,Thirteen Conversations About One Thing ,Drama
Color,Darren Stein,49,87,Julie Benz,3071947,Jawbreaker ,Comedy|Crime|Thriller
Color,Julian Schnabel,42,108,Gary Oldman,2961991,Basquiat ,Biography|Drama
Black and White,Noah Baumbach,345,86,Greta Gerwig,4063238,Frances Ha ,Comedy|Drama|Romance
Color,Gavin Hood,152,94,Terry Pheto,2912363,Tsotsi ,Crime|Drama
Color,Todd Solondz,148,134,Philip Seymour Hoffman,3000000,Happiness ,Comedy|Drama
Color,George Gallo,23,89,Eddie Griffin,2223990,DysFunktional Family ,Comedy|Documentary
Color,Kevin Smith,254,102,Johnny Depp,1821983,Tusk ,Comedy|Drama|Horror
Color,Chan-wook Park,305,120,Min-sik Choi,2181290,Oldboy ,Drama|Mystery|Thriller
Color,David Nixon,19,110,Robyn Lively,2848578,Letters to God ,Drama|Family
Color,Jason Eisener,272,86,Gregory Smith,703002,Hobo with a Shotgun ,Action|Comedy|Thriller
Color,Enrique Begne,5,101,Kevin Pollak,3105269,Compadres ,Action|Comedy
Color,Matthew Bright,65,102,Bokeem Woodbine,,Freeway ,Comedy|Crime|Drama|Thriller
Color,Michael Landon Jr.,5,87,William Morgan Sheppard,252726,Love's Abiding Joy ,Drama|Family|Western
Color,Andrea Arnold,248,123,Michael Fassbender,373060,Fish Tank ,Drama
Color,Whit Stillman,152,99,Greta Gerwig,1007535,Damsels in Distress ,Comedy|Drama|Romance
Color,,10,173,Craig T. Nelson,,Creature ,Horror|Sci-Fi|Thriller
Color,Leslye Headland,156,87,Kirsten Dunst,418268,Bachelorette ,Comedy|Romance
Color,,7,44,Danny Pino,,BrainDead ,Comedy|Drama|Horror|Sci-Fi|Thriller
Color,Bobby Roth,1,120,Virginia Madsen,,Brave New Girl ,Drama|Family|Music
Color,Tim Heidecker,82,93,Michael Gross,200803,Tim and Eric's Billion Dollar Movie ,Comedy
Color,Rupert Wyatt,175,111,George Kennedy,33631221,The Gambler ,Crime|Drama|Thriller
Color,,4,60,Susan Hampshire,,The Grand ,Drama
Color,Marco Kreuzpaintner,40,98,Alicja Bachleda,95016,Summer Storm ,Comedy|Drama|Romance|Sport
Color,Kate Connor,8,100,Johnny Pacar,73678,Fort McCoy ,Drama|History|War
Color,Deon Taylor,63,88,Matt Cohen,143000,Chain Letter ,Horror|Thriller
Color,Jason Alexander,20,97,Gretchen Mol,39852,Just Looking ,Comedy|Drama
Color,Xavier Gens,174,122,Michael Biehn,22000,The Divide ,Drama|Sci-Fi|Thriller
Color,Conor McPherson,90,86,Aidan Quinn,128937,The Eclipse ,Drama|Horror|Romance
Color,Will Canon,58,83,Frank Grillo,,Demonic ,Horror|Thriller
Color,Philip Zlotorynski,14,80,Neil Hopkins,,My Big Fat Independent Movie ,Comedy
Color,Tim Burton,451,108,Johnny Depp,334185206,Alice in Wonderland ,Adventure|Family|Fantasy
Color,Lance Kawas,,90,Taylor Negron,,The Deported ,Comedy
Color,Francesca Gregorini,21,96,Tom Everett Scott,5005,Tanner Hall ,Drama
Color,Marcio Garcia,9,85,John Savage,,Open Road ,Action|Drama|Thriller
Color,David Wain,98,83,Christopher Meloni,,They Came Together ,Comedy
Color,Craig Moss,29,80,French Stewart,,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,Comedy
Color,Michael Jai White,23,90,Michael Jai White,,Never Back Down 2: The Beatdown ,Action|Drama|Sport
Color,John Boorman,87,92,Lee Marvin,,Point Blank ,Crime|Thriller
Color,Paolo Monico,2,100,Stephanie Szostak,,Four Single Fathers ,Comedy
Color,Youssef Delara,17,88,Noel Gugliemi,,Enter the Dangerous Mind ,Thriller
,Darin Scott,7,95,Julian Morris,,Something Wicked ,Drama|Horror|Mystery|Thriller
Color,Christian Sesma,6,82,Bokeem Woodbine,,AWOL-72 ,Thriller
Color,Monte Hellman,9,97,Everett McGill,,Iguana ,Adventure|Crime|Drama
Color,Kenneth Branagh,343,105,Hayley Atwell,201148159,Cinderella ,Drama|Family|Fantasy|Romance
Color,Brian Caunter,11,94,Mike Starr,,Chicago Overcoat ,Action|Adventure|Crime|Drama
Color,Chris D'Arienzo,34,95,Judy Greer,,Barry Munday ,Comedy|Drama|Romance
Color,Walter Salles,71,113,Fernanda Montenegro,5595428,Central Station ,Drama
Color,Frank Capra,21,136,Ann-Margret,,Pocketful of Miracles ,Comedy|Drama
Color,Isaac Florentine,28,80,Anthony L. Fernandez,,Close Range ,Action|Crime
Color,Susan Seidelman,35,105,Dyan Cannon,3123749,Boynton Beach Club ,Comedy|Romance
Color,Michael Polish,30,90,Olivia Rose Keegan,,Amnesiac ,Drama|Horror|Mystery|Thriller
Color,Heidi Ewing,73,93,Greg Crowe,100675,Freakonomics ,Documentary
Color,Richard Donner,154,107,Lee Remick,,The Omen ,Fantasy|Horror|Mystery
Color,Alexandre Aja,251,89,Cécile De France,3645438,High Tension ,Horror
Color,Leon Ford,57,90,Maeve Dermody,,Griff the Invisible ,Comedy|Drama|Romance|Sci-Fi
Color,Hank Braxtan,14,89,Q'orianka Kilcher,,Unnatural ,Action|Horror|Thriller
Color,Craig Brewer,159,116,Isaac Hayes,22201636,Hustle & Flow ,Crime|Drama|Music
Black and White,Billy Wilder,181,120,Nehemiah Persoff,25000000,Some Like It Hot ,Comedy|Music|Romance
Color,John Carl Buechler,110,88,Kane Hodder,19170001,Friday the 13th Part VII: The New Blood ,Horror
Black and White,Victor Fleming,213,102,Margaret Hamilton,22202612,The Wizard of Oz ,Adventure|Family|Fantasy|Musical
Black and White,Mel Brooks,129,106,Madeline Kahn,86300000,Young Frankenstein ,Comedy
Color,George A. Romero,280,95,Megan Park,952620,Diary of the Dead ,Horror
Color,Rajkumar Hirani,15,144,Vidya Balan,,Lage Raho Munna Bhai ,Comedy|Drama|Romance
Color,Victor Nunez,61,113,Peter Fonda,9054736,Ulee's Gold ,Drama
Color,Carroll Ballard,33,118,Teri Garr,,The Black Stallion ,Adventure|Family|Sport
Color,Rohit Jugraj,1,141,Bhavkhandan Singh Rakhra,,Sardaar Ji ,Romance
Color,Thorbjørn Christoffersen,2,90,Iben Hjejle,,Journey to Saturn ,Action|Adventure|Animation|Comedy|Sci-Fi
Color,John Ford,27,109,Lee Marvin,,Donovan's Reef ,Adventure|Comedy|Romance
Color,Alex van Warmerdam,19,95,Rijk de Gooyer,,The Dress ,Comedy|Drama
Black and White,Victor Fleming,9,122,Spencer Tracy,,A Guy Named Joe ,Drama|Fantasy|Romance|War
Color,Mel Brooks,121,93,Madeline Kahn,119500000,Blazing Saddles ,Comedy|Western
Color,Joseph Zito,166,97,Judie Aronson,32600000,Friday the 13th: The Final Chapter ,Horror|Thriller
Black and White,Pawel Pawlikowski,269,82,Joanna Kulig,3826455,Ida ,Drama
Color,James Ivory,29,140,Rupert Graves,3130592,Maurice ,Drama|Romance
Color,Frank Sebastiano,20,86,Joe Lo Truglio,475000,Beer League ,Comedy|Sport
Color,Rand Ravich,107,109,Johnny Depp,10654581,The Astronaut's Wife ,Drama|Sci-Fi|Thriller
Color,Stacy Peralta,74,105,Gerry Lopez,2276368,Riding Giants ,Documentary|History|Sport
Color,Nacho Vigalondo,173,66,Karra Elejalde,38108,Timecrimes ,Horror|Mystery|Sci-Fi|Thriller
Color,Hao Ning,5,99,Jack Kao,,Silver Medallist ,Action|Adventure|Comedy
Color,Tony Giglio,66,100,Brianna Brown,,Timber Falls ,Horror|Thriller
Color,Stanley Donen,169,103,Rita Moreno,,Singin' in the Rain ,Comedy|Musical|Romance
Color,Joe Cross,13,97,Joe Cross,,"Fat, Sick & Nearly Dead ",Documentary
Color,Michael Tiddes,129,86,Essence Atkins,40041683,A Haunted House ,Comedy|Fantasy
Color,Dinesh D'Souza,30,87,Barack Obama,33349949,2016: Obama's America ,Documentary
Color,Rob Zombie,220,119,Scout Taylor-Compton,33386128,Halloween II ,Horror
Color,Tom Hanks,75,149,Tom Hanks,25809813,That Thing You Do! ,Comedy|Drama|Music
Color,Tommy Lee Wallace,162,98,Tom Atkins,14400000,Halloween III: Season of the Witch ,Horror|Mystery|Sci-Fi
Color,Don Taylor,74,98,Roddy McDowall,,Escape from the Planet of the Apes ,Action|Sci-Fi
Black and White,Martin Ritt,65,112,Patricia Neal,,Hud ,Drama
Color,Leslie Small,26,75,David Jason Perez,32230907,Kevin Hart: Let Me Explain ,Comedy|Documentary
Color,Gus Van Sant,63,104,Keanu Reeves,6401336,My Own Private Idaho ,Drama
Color,Zach Braff,205,102,Armando Riesco,26781723,Garden State ,Comedy|Drama|Romance
Color,Richard Linklater,121,105,Hanno Pöschl,5400000,Before Sunrise ,Drama|Romance
Color,Éric Tessier,9,99,Patrick Huard,,Sur le seuil ,Action|Drama|Horror|Thriller
Color,Alison Maclean,74,107,Billy Crudup,1282084,Jesus' Son ,Drama
Color,Alice Wu,54,96,Joan Chen,1186323,Saving Face ,Comedy|Drama|Romance
Color,Sarah Gavron,80,101,Satish Kaushik,1094998,Brick Lane ,Drama
Color,Jake Schreier,252,89,Frank Langella,3325638,Robot & Frank ,Comedy|Crime|Drama|Sci-Fi
Color,Isabel Coixet,72,106,Sarah Polley,395592,My Life Without Me ,Drama|Romance
Color,James Ponsoldt,220,95,Shailene Woodley,6851969,The Spectacular Now ,Comedy|Drama|Romance
Color,Randall Miller,1,34,William Hurt,333658,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,Comedy|Family|Musical|Romance|Short
Color,Larry Charles,197,101,Bill Maher,12995673,Religulous ,Comedy|Documentary|War
Color,Joshua Tickell,14,112,Larry David,173783,Fuel ,Documentary
Color,Tim Boxell,3,100,Bruce McGill,118666,Valley of the Heart's Delight ,Drama
Black and White,Rawson Marshall Thurber,191,92,Gary Cole,114324072,Dodgeball: A True Underdog Story ,Comedy|Sport
Color,Michael D. Sellers,18,100,Katharine Ross,71904,Eye of the Dolphin ,Comedy|Drama|Family
Color,Reed Cowan,28,80,Dustin Lance Black,99851,8: The Mormon Proposition ,Documentary
Color,James Dodson,22,106,Larry Miller,115504,The Other End of the Line ,Comedy|Drama|Romance
Color,Stefan Ruzowitzky,62,103,Benno Fürmann,5725,Anatomy ,Horror|Thriller
Color,Alex Rivera,47,90,Leonor Varela,75727,Sleep Dealer ,Drama|Romance|Sci-Fi|Thriller
Color,James Gunn,238,96,Linda Cardellini,322157,Super ,Comedy|Crime|Drama
Color,John Murlowski,2,89,Ashley Scott,,Christmas Mail ,Comedy|Drama|Family|Romance
Color,Benni Diez,95,87,Clifton Collins Jr.,,Stung ,Comedy|Horror
Color,Danny Perez,10,94,Natasha Lyonne,,Antibirth ,Horror
Color,Spike Lee,28,120,Bernie Mac,5731103,Get on the Bus ,Drama|History
Color,Robby Henson,25,101,Marc Blucas,978908,Thr3e ,Drama|Horror|Mystery|Thriller
Color,Mike Judge,121,84,Anthony 'Citric' Campos,438653,Idiocracy ,Adventure|Comedy|Sci-Fi
,Zackary Adler,10,110,Simon Merrells,,The Rise of the Krays ,Crime|Drama
Color,Shane Meadows,172,101,Stephen Graham,327919,This Is England ,Crime|Drama
Color,Dominic Burns,20,101,Julian Glover,,Alien Uprising ,Comedy|Sci-Fi
Color,George Sidney,8,101,Esther Williams,,Bathing Beauty ,Comedy|Musical
Color,Carmen Marron,8,105,Jossara Jinaro,178739,Go for It! ,Drama|Musical
Color,Tim McCanlies,15,97,Ethan Embry,565592,"Dancer, Texas Pop. 81 ",Comedy|Drama|Family
Color,George Sidney,14,108,Agnes Moorehead,,Show Boat ,Drama|Family|Musical|Romance
Color,Mario Van Peebles,12,95,Tom Skerritt,27012,Redemption Road ,Drama
Color,Jason Stone,48,108,Topher Grace,,The Calling ,Thriller
Color,Jerry Rees,17,90,Jon Lovitz,,The Brave Little Toaster ,Adventure|Animation|Comedy|Family|Fantasy|Musical
Color,James Algar,99,120,Leopold Stokowski,76400000,Fantasia ,Animation|Family|Fantasy|Music
Color,William Friedkin,138,104,Roy Scheider,,The French Connection ,Action|Crime|Drama|Thriller
Color,Jaco Booyens,,90,Nicole Smolen,,8 Days ,Drama|Thriller
Color,Steve Miner,235,91,Richard Brooker,36200000,Friday the 13th Part III ,Horror|Thriller
Color,Danny Steinmann,160,92,Tiffany Helm,21300000,Friday the 13th: A New Beginning ,Horror|Mystery|Thriller
Color,Michael Landon Jr.,18,117,Henry Thomas,379643,The Last Sin Eater ,Drama
Color,Jon Gunn,11,120,Alexa PenaVega,12985267,Do You Believe? ,Drama
Color,Hayley Cloake,11,90,Brian Austin Green,,Impact Point ,Thriller
Black and White,Tay Garnett,7,119,Jessica Tandy,,The Valley of Decision ,Drama
Color,Shyam Madiraju,5,90,Jessica Lowndes,,Eden ,Drama|Thriller
Color,Harmage Singh Kalirai,10,90,Saeed Jaffrey,,Chicken Tikka Masala ,Comedy|Drama|Romance
Color,Rita Merson,5,97,Ryan Guzman,,Always Woodstock ,Comedy|Music|Romance
Color,Jon Knautz,95,90,Rachel Skarsten,,Jack Brooks: Monster Slayer ,Action|Comedy|Horror
Black and White,William Wyler,97,172,Myrna Loy,23650000,The Best Years of Our Lives ,Drama|Romance|War
Color,Larry Clark,76,115,Kelli Garner,510092,Bully ,Biography|Crime|Drama
Color,Petter Næss,67,89,Jørgen Langhelle,313436,Elling ,Comedy|Drama
Color,Robert Fontaine,4,125,Michael Derek,3330,Mi America ,Crime|Drama
Color,Jaume Balagueró,252,78,Manuela Velasco,,[Rec] ,Horror
Color,Patricia Cardoso,,89,Rosie Perez,,Lies in Plain Sight ,Drama
Color,Dan Perri,1,100,Travis Myers,,Sharkskin ,Comedy|Drama|Mystery|Romance|Thriller
Color,Neil Mcenery-West,33,77,Walter Hendrix III,,Containment ,Horror|Sci-Fi|Thriller
Color,Anthony O'Brien,19,81,James Ransone,,The Timber ,Adventure|Drama|Western
Color,Terence Young,167,115,Robert Shaw,24800000,From Russia with Love ,Action|Adventure|Thriller
Color,Michael Herz,49,96,Phoebe Legere,792966,The Toxic Avenger Part II ,Action|Comedy|Horror|Sci-Fi
Color,,1,60,Carroll O'Connor,,In the Heat of the Night ,Crime|Drama|Mystery
Color,Woody Allen,66,89,Woody Allen,,Sleeper ,Comedy|Sci-Fi
Color,David Robert Mitchell,533,100,Maika Monroe,14673301,It Follows ,Horror|Mystery
Black and White,Woody Allen,50,88,Woody Allen,,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,Comedy
Black and White,Robert Mulligan,127,129,Robert Duvall,,To Kill a Mockingbird ,Crime|Drama
Black and White,George Miller,177,87,Vernon Wells,9003011,Mad Max 2: The Road Warrior ,Action|Adventure|Sci-Fi|Thriller
Color,Chia-Liang Liu,77,102,Andy Lau,11546543,The Legend of Drunken Master ,Action|Comedy
Black and White,Stanley Kubrick,103,152,James Mason,,Lolita ,Crime|Drama|Romance
Color,Kimberly Peirce,123,118,Alicia Goranson,11533945,Boys Don't Cry ,Biography|Crime|Drama|Romance
Color,Chris Kentis,218,86,Eric Sheffer Stevens,12555230,Silent House ,Drama|Horror|Mystery|Thriller
Color,Florian Henckel von Donnersmarck,215,137,Sebastian Koch,11284657,The Lives of Others ,Drama|Thriller
Color,Alex Kendrick,34,129,Ben Davies,34522221,Courageous ,Drama
Black and White,Robert Rossen,100,134,George C. Scott,,The Hustler ,Drama|Sport
Black and White,Jack Conway,12,119,Hedy Lamarr,,Boom Town ,Adventure|Drama|Romance|Western
Color,Sylvain Chomet,167,80,Michel Robin,7002255,The Triplets of Belleville ,Animation|Comedy|Drama
Color,Chris Eyre,56,89,Michael Greyeyes,6719300,Smoke Signals ,Comedy|Drama
Color,Shari Springer Berman,180,101,Josh Hutcherson,6003587,American Splendor ,Biography|Comedy|Drama
Color,Richard Linklater,211,80,Vernon Dobtcheff,5792822,Before Sunset ,Drama|Romance
Color,Alejandro G. Iñárritu,157,115,Adriana Barraza,5383834,Amores Perros ,Drama|Thriller
Color,Catherine Hardwicke,126,100,Holly Hunter,4599680,Thirteen ,Drama
Black and White,Elia Kazan,61,118,Dean Stockwell,,Gentleman's Agreement ,Drama|Romance
Color,Debra Granik,365,100,Jennifer Lawrence,6531491,Winter's Bone ,Drama
Color,Kevin Macdonald,121,106,Nicholas Aaron,4581222,Touching the Void ,Adventure|Documentary|Drama|Sport
Black and White,Henry King,10,106,Tyrone Power,,Alexander's Ragtime Band ,Drama|Musical|Romance
Color,Miranda July,151,91,Najarra Townsend,3885134,Me and You and Everyone We Know ,Comedy|Drama
Color,Charles Ferguson,171,105,Matt Damon,4311834,Inside Job ,Crime|Documentary
Color,Max Joseph,158,96,Vanessa Lengies,3590010,We Are Your Friends ,Drama|Music|Romance
Color,Jim Jarmusch,167,116,Henry Silva,3300230,Ghost Dog: The Way of the Samurai ,Action|Crime|Drama|Thriller
Color,David Ayer,118,116,J.K. Simmons,3335839,Harsh Times ,Action|Crime|Drama|Thriller
Color,Jerry Jameson,39,97,David Oyelowo,2557668,Captive ,Crime|Drama|Thriller
Color,Steven Soderbergh,108,101,Julia Roberts,2506446,Full Frontal ,Comedy|Romance
Color,Kevin Tenney,65,98,Kathleen Wilhoite,7369373,Witchboard ,Horror|Mystery|Thriller
Color,,8,22,Stephen Colbert,,Strangers with Candy ,Comedy
Color,Kenneth Branagh,85,150,Julie Christie,4414535,Hamlet ,Drama
Color,John Cameron Mitchell,160,101,Sook-Yin Lee,1984378,Shortbus ,Comedy|Drama|Romance
Color,Ari Folman,231,90,Ari Folman,2283276,Waltz with Bashir ,Animation|Biography|Documentary|Drama|History|War
Color,Gary Rogers,7,120,Noah Danby,1098224,"The Book of Mormon Movie, Volume 1: The Journey ",Adventure
Color,Charles Ferguson,79,102,Campbell Scott,1430185,No End in Sight ,Documentary|War
Color,Marielle Heller,168,102,Alexander Skarsgård,1477002,The Diary of a Teenage Girl ,Drama|Romance
Color,,1,60,Anne Hathaway,,Get Real ,Comedy|Drama|Romance
Black and White,David Sington,107,100,John F. Kennedy,1134049,In the Shadow of the Moon ,Documentary|History
Color,Kelly Reichardt,200,104,Bruce Greenwood,977600,Meek's Cutoff ,Drama|Western
Black and White,Fenton Bailey,123,89,Hugh M. Hefner,653621,Inside Deep Throat ,Biography|Documentary|History
Color,Bob Giraldi,39,99,Danny Aiello,110000,Dinner Rush ,Crime|Drama|Romance
Color,Jill Sprecher,41,96,Alanna Ubach,444354,Clockwatchers ,Comedy|Drama
Color,Huck Botko,46,86,Matt Bennett,535249,The Virginity Hit ,Comedy
Color,Luc Besson,30,98,Christopher Lambert,,Subway ,Comedy|Drama|Thriller
Color,David Duchovny,46,96,Robin Williams,371081,House of D ,Comedy|Drama
Color,Mitchell Lichtenstein,221,94,Jess Weixler,347578,Teeth ,Comedy|Fantasy|Horror|Thriller
Color,Lance Mungia,51,91,Jeffrey Falcon,124494,Six-String Samurai ,Action|Adventure|Comedy|Drama|Music|Sci-Fi
Color,Kundan Shah,1,,Karisma Kapoor,,Hum To Mohabbat Karega ,Action|Comedy|Romance|Thriller
Color,Michael Dowse,58,90,Paul Kaye,120620,It's All Gone Pete Tong ,Biography|Comedy|Drama|Music
